# VITESS 3.7  Trajectories module EventsOut 1.15  VITESS-Format
# 2026-04-09 15:06:53  
# VITESS simulation   
#    TOF    lambda   count_rate    pos_x     pos_y    pos_z     dir_x     dir_y     dir_z  
  27.14305  2.69114   5.731e-13     0.4502  -0.1380   0.1682   0.909572 -0.064754 -0.410471
  39.79361  3.94539   7.159e-14     0.4725  -0.0015   0.1635   0.991083 -0.037256  0.127931
  26.11300  2.58894   6.667e-13    -0.4761  -0.1450   0.0482  -0.988019 -0.080964  0.131390
  26.27220  2.60487   1.459e-12    -0.3716   0.3321   0.0409  -0.948209 -0.183815 -0.259058
  34.54812  3.42552   1.645e-13     0.2000  -0.3728  -0.2664   0.976850  0.053258 -0.207190
  16.94999  1.68050   4.155e-12     0.3710   0.2636   0.2070   0.598522  0.623030  0.503592
  36.00119  3.56909   1.740e-13    -0.1914   0.0938  -0.4523   0.199581 -0.030293 -0.979413
  10.50473  1.04147   6.060e-12     0.4020  -0.2728   0.1182   0.698096 -0.482862 -0.528683
  39.24936  3.89064   7.998e-14     0.4346   0.2372   0.0693   0.978479  0.180062 -0.100776
  42.07950  4.17237   6.044e-14    -0.0969  -0.1621   0.4630  -0.536375 -0.842698 -0.046489
  43.00611  4.26403   1.194e-13    -0.3020  -0.3907   0.0783  -0.452825 -0.782860 -0.426708
  31.34034  3.10740   5.703e-13    -0.3044  -0.3908   0.0678  -0.858131 -0.501353 -0.110708
  38.04122  3.77148   5.820e-14    -0.4777  -0.1390   0.0496  -0.856061  0.156304 -0.492675
  34.22266  3.39279   1.161e-13     0.3660  -0.3130  -0.1345   0.342748 -0.913937 -0.217357
  19.69660  1.95265   1.810e-12    -0.3406   0.3349  -0.1479  -0.851344  0.458550  0.254845
  22.58217  2.23876   8.154e-13     0.4761  -0.0169  -0.1518   0.710513 -0.577593 -0.401943
  24.83177  2.46211   9.711e-13    -0.1070   0.3172   0.3714  -0.784311  0.366747  0.500352
  44.26705  4.38883   6.460e-14     0.0118   0.1226   0.4846   0.578004  0.012839  0.815933
  12.81068  1.27008   6.237e-12     0.3056   0.3680   0.1455   0.381759  0.245617  0.891029
  15.61689  1.54816   3.181e-12     0.0334  -0.4852   0.1162  -0.387103 -0.549776  0.740201
  18.57599  1.84161   1.236e-12    -0.2061  -0.0540   0.4524  -0.263905  0.542706  0.797386
  35.72688  3.54223   1.096e-13    -0.2977  -0.0656  -0.3963  -0.611847  0.763362 -0.207176
  34.70980  3.44107   9.701e-14     0.4575  -0.1994  -0.0315   0.910439  0.395549 -0.121006
  44.36351  4.39860   4.254e-14     0.2040  -0.3997   0.2204   0.328827 -0.188923  0.925301
  39.10346  3.87705   8.647e-14     0.3410   0.3337   0.1496   0.774627  0.361190  0.519129
  44.77857  4.43963   9.060e-14    -0.4425   0.1991   0.1208  -0.834015  0.108506 -0.540967
  22.61769  2.24219   4.999e-13     0.1571  -0.0668   0.4699   0.138137  0.054659  0.988904
  40.48942  4.01451   1.770e-13    -0.3155   0.2689  -0.2796  -0.352607  0.342623 -0.870791
  23.37162  2.31699   9.702e-13    -0.3601  -0.0474   0.3436  -0.265582  0.346221  0.899776
  21.63057  2.14448   1.786e-12    -0.1251  -0.4679   0.1240  -0.018338 -0.808404  0.588342
  29.36592  2.91125   2.965e-13    -0.3378   0.3676  -0.0274  -0.836430  0.538186 -0.103635
  22.49473  2.23030   2.271e-12    -0.3969  -0.1185   0.2801  -0.843472 -0.518129 -0.141762
  41.41430  4.10587   4.214e-14     0.2333  -0.2771  -0.3447   0.152306 -0.887429 -0.435054
  18.64463  1.84851   1.938e-12     0.3149   0.2205   0.3197   0.483746 -0.427224  0.763852
  21.93017  2.17434   1.166e-12     0.3572   0.3413   0.0771   0.898332 -0.189392 -0.396397
  35.16109  3.48623   1.326e-13    -0.1130  -0.0587   0.4835  -0.938516 -0.288672  0.189356
  19.02739  1.88651   4.698e-12    -0.4392   0.1886  -0.1468  -0.990993 -0.087942 -0.100994
  25.13160  2.49172   2.003e-12    -0.4557   0.1626  -0.1260  -0.943500  0.260520  0.204786
  22.55052  2.23564   1.078e-12     0.0151   0.3012   0.3988  -0.770009  0.585138  0.254364
  38.33324  3.80085   1.067e-13    -0.2166  -0.0239  -0.4500  -0.996321 -0.035387 -0.078057
  36.85275  3.65314   8.641e-14     0.0826   0.3118  -0.3821   0.465374  0.297466 -0.833631
   8.94466  0.88692   5.122e-15     0.0458  -0.2918   0.4035   0.919407 -0.392104  0.030746
  40.08877  3.97440   4.759e-14     0.2954   0.2747   0.2955   0.150329  0.781521  0.605496
  31.46020  3.11923   3.015e-13     0.3743   0.2308   0.2380   0.968037  0.232663 -0.093656
  11.68823  1.15875   3.518e-12    -0.0529  -0.3978   0.2982  -0.161221 -0.199986  0.966444
  12.99764  1.28866   9.109e-12     0.4260  -0.2436  -0.0955   0.988722 -0.065395  0.134732
  25.13537  2.49186   4.028e-13    -0.4850   0.1210   0.0116  -0.767930  0.121831  0.628841
  21.99499  2.18075   2.213e-12    -0.1785  -0.2249   0.4094   0.375582 -0.868791  0.322709
  26.08904  2.58637   4.092e-13     0.1599   0.4548  -0.1326   0.204765  0.976872 -0.061576
  29.34596  2.90953   5.047e-13     0.2679   0.3545  -0.2292   0.969494  0.163996 -0.182172
  44.64713  4.42657   1.292e-13    -0.4660   0.0330  -0.1781  -0.650615 -0.130671 -0.748081
  21.18537  2.10041   1.805e-12     0.4715  -0.1237  -0.1111   0.486860  0.673029 -0.556776
  42.55779  4.21929   3.829e-14     0.0675  -0.4897   0.0753  -0.060893 -0.948106 -0.312070
  23.08319  2.28867   1.402e-12     0.2906  -0.3930   0.1055   0.601560 -0.777514  0.183296
  37.78593  3.74578   8.433e-14     0.1330   0.2589   0.4066   0.494613  0.310686  0.811684
  11.71856  1.16182   4.700e-14     0.4849   0.0400  -0.1153   0.669449  0.697936  0.254406
  16.92864  1.67853   2.730e-12     0.1047   0.1511  -0.4650   0.706264 -0.600198 -0.375438
  32.81730  3.25400   1.707e-13    -0.1283  -0.4646   0.1330  -0.999394  0.011968  0.032689
  32.01902  3.17470   2.786e-13     0.2895   0.1126  -0.3918   0.770591 -0.037767 -0.636210
  35.61814  3.53152   1.529e-13    -0.3348   0.1567  -0.3367  -0.971863  0.144178  0.186266
  20.15874  1.99877   2.570e-12     0.2493  -0.1570   0.4040   0.923040  0.065044  0.379164
  34.18660  3.38953   1.853e-13     0.2142  -0.4463  -0.0703  -0.051378 -0.976192 -0.210736
  22.49236  2.23003   1.531e-12     0.4889  -0.0708   0.0774   0.914969 -0.350065 -0.200713
  43.39072  4.30207   3.538e-14     0.3884  -0.2544  -0.1856   0.873948  0.484952 -0.032188
  22.60468  2.24109   8.840e-13     0.4106  -0.2501   0.1374   0.637235  0.156819  0.754546
  38.05798  3.77345   1.360e-13     0.0141  -0.0227   0.4993   0.541949  0.452533  0.708170
  14.98801  1.48610   4.899e-12    -0.0293  -0.3741   0.3304  -0.125513 -0.250094  0.960052
  21.93991  2.17529   3.234e-12    -0.4272  -0.0903  -0.2437  -0.991731  0.128287  0.003478
  28.69061  2.84447   4.189e-13    -0.4639   0.1864  -0.0080  -0.952814  0.122343  0.277808
  26.17991  2.59553   5.516e-13     0.4958  -0.0547  -0.0339   0.471706  0.876222  0.098634
  43.55369  4.31820   4.471e-14     0.4007  -0.1286  -0.2700   0.977813 -0.068717  0.197888
  37.93119  3.76081   9.865e-14     0.3862   0.1976  -0.2486   0.923523  0.164796 -0.346334
  23.77828  2.35756   1.185e-12     0.3274   0.3776  -0.0144   0.642004  0.651283  0.404550
  26.18348  2.59588   5.451e-13     0.4780   0.0534  -0.1367   0.377797 -0.909911 -0.171265
  24.74322  2.45333   8.073e-13     0.0867   0.4528  -0.1936  -0.370981  0.207308 -0.905205
  39.37504  3.90397   1.681e-13    -0.2895   0.3766   0.1561  -0.299505  0.872105  0.386949
  24.71259  2.45022   7.462e-13     0.2923  -0.0919  -0.3951   0.943398 -0.305531  0.129042
  43.96871  4.35877   3.555e-14     0.3061   0.2675   0.2911   0.681797  0.630694  0.370646
  12.40017  1.22943   9.354e-12     0.0293  -0.1167  -0.4853   0.125762 -0.410585 -0.903108
  44.71215  4.43290   3.502e-14     0.4037  -0.2690  -0.1213   0.959531  0.244355 -0.139964
  24.66340  2.44504   5.174e-13    -0.4575   0.1324   0.1521  -0.939856 -0.337369 -0.053414
  37.69905  3.73784   1.747e-13    -0.1638  -0.3123   0.3545   0.356804  0.118628  0.926616
  23.38280  2.31831   1.427e-12    -0.4817  -0.1315   0.0265  -0.961714  0.231461  0.146741
  22.83710  2.26420   2.736e-12    -0.4960  -0.0496  -0.0391  -0.999803  0.017159  0.010009
  26.21866  2.59956   7.170e-13     0.3207  -0.3655   0.1166   0.448857 -0.818351 -0.358928
  23.74323  2.35400   9.227e-13    -0.0927  -0.4836  -0.0867   0.048714 -0.722412  0.689745
   9.35869  0.92788   7.034e-12     0.4229   0.2031   0.1730   0.944899 -0.007825  0.327269
  21.81199  2.16282   8.322e-13     0.0046  -0.4966  -0.0578  -0.429454 -0.660641 -0.615730
  12.40606  1.22988   4.767e-12    -0.1660  -0.4708  -0.0285  -0.180482 -0.972955 -0.144170
  26.11676  2.58930   6.383e-13     0.3754  -0.3222   0.0725  -0.142298 -0.988421  0.052679
  38.56272  3.82301   4.416e-14    -0.3421  -0.3083  -0.1947  -0.706889 -0.045440 -0.705863
  43.00554  4.26379   8.447e-14    -0.0025  -0.4005   0.2993   0.756899 -0.591564  0.277771
   9.28916  0.92103   8.082e-12    -0.1061   0.3195   0.3697  -0.345637  0.475107  0.809202
  36.53795  3.62251   9.353e-14     0.3050   0.3104   0.2462   0.810769  0.489653 -0.320770
  14.13645  1.40150   5.955e-12     0.1588   0.4721  -0.0436   0.795054  0.263018 -0.546544
  23.15304  2.29553   1.241e-12     0.4780  -0.0719   0.1277   0.997124 -0.053914 -0.053256
   9.18217  0.91038   7.478e-12     0.2269  -0.4402   0.0690  -0.031869 -0.999196 -0.024312
  21.39799  2.12151   1.705e-12     0.3301  -0.2726  -0.2584   0.619491 -0.414286 -0.666782
  40.89637  4.05467   8.451e-14    -0.1065   0.4499  -0.1905   0.078123  0.855469 -0.511928
  31.92405  3.16532   2.649e-13     0.1967   0.0051  -0.4596   0.604053  0.706581 -0.368597
  36.25804  3.59486   1.187e-13     0.4751  -0.1254  -0.0923   0.988776  0.139478 -0.053551
  12.06035  1.19583   6.661e-12     0.0556  -0.3836   0.3159   0.103790 -0.981514 -0.160801
  22.55598  2.23617   9.254e-13    -0.2778  -0.0435  -0.4134  -0.997339  0.016233 -0.071073
  19.30776  1.91429   2.801e-12     0.3475  -0.3258   0.1519   0.461884 -0.741326 -0.486928
  34.64483  3.43462   1.033e-13    -0.4426   0.1639   0.1651  -0.999040 -0.043730 -0.002698
  30.92328  3.06590   3.156e-13    -0.3307  -0.0674   0.3689  -0.881193 -0.099102  0.462253
  35.57741  3.52746   1.454e-13    -0.2986   0.2168  -0.3374  -0.710387  0.598374  0.370540
  39.74222  3.94035   5.296e-14    -0.1206  -0.4549  -0.1689  -0.993934 -0.061390 -0.091246
   9.36156  0.92814   6.662e-12    -0.3663   0.2227   0.2574  -0.993067  0.053950 -0.104439
  39.75299  3.94141   1.202e-13    -0.3996   0.0741   0.2913  -0.895197  0.034993 -0.444295
   9.40113  0.93202   6.343e-12    -0.3456   0.0467   0.3583  -0.331996  0.115542  0.936178
  44.91471  4.45286   2.408e-14     0.3086  -0.3904  -0.0480   0.015305 -0.904698 -0.425778
  20.43631  2.02620   2.486e-12    -0.4251   0.0078  -0.2632  -0.983766  0.130582 -0.123100
  33.86400  3.35744   1.558e-13     0.3686   0.1935  -0.2770   0.630820 -0.400640 -0.664495
  43.95306  4.35797   4.718e-14     0.1447  -0.4785  -0.0117   0.016812 -0.597118 -0.801977
  45.01073  4.46259   3.237e-14     0.4971  -0.0306  -0.0446   0.925602 -0.128607  0.355979
  27.12303  2.68914   5.144e-13    -0.2719   0.2656   0.3248  -0.921858 -0.155476  0.354971
  19.93767  1.97674   3.771e-12    -0.4965   0.0007  -0.0589  -0.996552  0.077121  0.030588
  13.45035  1.33354   8.986e-12     0.4914   0.0163   0.0911   0.807867 -0.402050  0.430936
  19.54251  1.93754   4.216e-12    -0.4436  -0.0562   0.2238  -0.659016 -0.464164  0.591819
  31.40880  3.11414   3.108e-13     0.3811   0.0794   0.3138   0.997678 -0.005501 -0.067885
  38.70835  3.83790   1.179e-13    -0.3433   0.0769  -0.3553  -0.923622  0.372848  0.088920
  15.93288  1.57972   5.445e-12    -0.1225   0.3077   0.3746  -0.697141  0.487515  0.525665
  31.51902  3.12479   2.983e-13     0.1540  -0.4243  -0.2151   0.473948 -0.611821 -0.633284
  13.91518  1.37965   7.996e-12    -0.4084  -0.2466  -0.1496  -0.787117  0.502201 -0.358108
  16.62502  1.64825   4.806e-12     0.4972   0.0331   0.0407   0.928969 -0.344560 -0.135255
  22.62722  2.24343   2.776e-12    -0.4259   0.0386   0.2590  -0.645836 -0.760146  0.071235
  28.65251  2.84098   5.027e-13     0.1814   0.4659   0.0051   0.688058  0.711384 -0.143209
  23.04406  2.28480   1.183e-12     0.2296  -0.0390   0.4425   0.006762 -0.874256  0.485418
  24.13071  2.39252   5.499e-13     0.1264  -0.4557   0.1624   0.574477 -0.483220 -0.660662
  20.39323  2.02196   2.282e-12     0.3827   0.0962   0.3071   0.924165  0.295599 -0.241951
  35.84640  3.55392   8.956e-14    -0.3209  -0.3066   0.2303  -0.692575  0.081884  0.716683
  33.30299  3.30162   3.341e-13    -0.1236   0.4591  -0.1548   0.553130  0.520183 -0.650736
  37.29544  3.69726   1.835e-13    -0.1936  -0.1358   0.4405   0.524834 -0.316780  0.790063
  21.86853  2.16817   2.097e-12    -0.4006   0.2460   0.1703  -0.614905 -0.550292  0.564863
  37.64330  3.73256   8.354e-14    -0.0691  -0.4565   0.1920   0.213722  0.108580  0.970841
  39.95705  3.96171   1.534e-13    -0.3564  -0.0784  -0.3418  -0.932831  0.245571  0.263670
  31.16123  3.08972   2.884e-13     0.2101   0.1332  -0.4337   0.961216 -0.205708 -0.183705
  32.51931  3.22449   1.313e-13     0.0410  -0.4814  -0.1286  -0.938849 -0.250346 -0.236408
  42.90432  4.25382   5.737e-14    -0.4517   0.1592   0.1436  -0.995327  0.087805 -0.040181
  34.73576  3.44402   1.695e-13     0.3045   0.1347   0.3730   0.573522  0.797437  0.187526
  14.10646  1.39867   6.639e-12    -0.0112   0.2950  -0.4035  -0.805549  0.295304 -0.513699
  21.80105  2.16129   1.815e-12     0.2966   0.2940  -0.2749   0.907771  0.374665 -0.188620
  27.28183  2.70496   4.417e-13    -0.1592   0.4732   0.0277  -0.726868  0.275086 -0.629278
  27.55877  2.73249   8.928e-13    -0.2563   0.0361   0.4278   0.361684 -0.568807  0.738677
  18.97797  1.88132   1.205e-12    -0.3888   0.1423   0.2803  -0.569016  0.458031  0.682956
  27.80051  2.75621   5.544e-13     0.0231   0.4852  -0.1186   0.179470  0.979212  0.094520
  36.86779  3.65467   1.246e-13     0.3069  -0.2856   0.2724   0.916136 -0.116653  0.383519
  21.18237  2.10029   2.110e-12    -0.0243  -0.2246  -0.4460  -0.167570 -0.881131 -0.442186
  36.42920  3.61167   6.611e-14    -0.4218   0.1990  -0.1802  -0.637366  0.673673  0.374071
  24.53530  2.43268   1.007e-12    -0.2202  -0.2896   0.3430  -0.717885 -0.695453  0.031404
  17.77966  1.76286   3.877e-12     0.0209  -0.3817  -0.3223  -0.536581 -0.530095 -0.656566
  15.46945  1.53385   3.774e-12    -0.1870   0.3895   0.2516  -0.999871  0.015661  0.003699
  12.30043  1.21956   7.990e-12     0.1013   0.0757   0.4837  -0.852723  0.165474  0.495461
  24.40277  2.41911   8.304e-13     0.3471   0.1162   0.3406   0.849698 -0.373689  0.371981
  41.05383  4.07049   6.550e-14     0.3116   0.3761   0.1071   0.999964 -0.001254  0.008364
  43.85012  4.34790   5.961e-14     0.0161   0.3157   0.3874  -0.236390  0.832713  0.500708
  15.91560  1.57796   5.856e-12     0.4294   0.0694  -0.2466   0.952665  0.302471 -0.030658
  31.34334  3.10758   3.047e-13    -0.4539  -0.0686   0.1981  -0.991452  0.029415  0.127111
  43.64203  4.32693   4.125e-14     0.3835  -0.0721   0.3126   0.736069  0.380237  0.560020
  35.64454  3.53410   1.270e-13    -0.3318   0.3740   0.0061  -0.859703  0.067484  0.506317
   9.19874  0.91191   2.241e-12     0.4735  -0.1067   0.1202   0.941560 -0.183700 -0.282344
  18.84366  1.86830   3.090e-12     0.3767  -0.1229   0.3049   0.772954  0.480477  0.414347
  39.95567  3.96138   6.235e-14    -0.0861  -0.4921  -0.0194  -0.283003 -0.873212  0.396750
  36.80576  3.64883   1.508e-13     0.1352   0.4322   0.2120   0.878236  0.478009 -0.014462
  16.25904  1.61200   5.469e-12     0.4950  -0.0621  -0.0327   0.440852 -0.859759  0.257807
  21.11587  2.09368   1.275e-12     0.2053  -0.4505  -0.0700   0.775252  0.096315 -0.624266
  32.54920  3.22699   1.817e-13     0.3867   0.0096  -0.3168   0.210019  0.866065 -0.453678
  32.91756  3.26372   3.571e-13    -0.1460   0.3233  -0.3523   0.224789  0.071823 -0.971757
  12.04036  1.19373   9.529e-12    -0.4961  -0.0489  -0.0389  -0.999992  0.001872  0.003481
  42.14791  4.17861   3.132e-14     0.2246   0.3810  -0.2332   0.017873  0.893729  0.448251
  15.79455  1.56600   5.981e-12    -0.4031   0.1771   0.2369  -0.992103  0.072925  0.102047
  18.03621  1.78821   3.511e-12     0.4283  -0.0669   0.2492   0.778631 -0.626695  0.031433
  37.48043  3.71624   7.726e-14     0.1028  -0.4687   0.1405   0.927881  0.055690  0.368695
  29.06580  2.88165   5.614e-13    -0.0887   0.3364   0.3591   0.168168  0.586776  0.792095
  25.42600  2.52098   7.204e-13     0.2083   0.4139  -0.1878   0.499738  0.665938  0.553885
  30.84388  3.05807   3.464e-13     0.4472  -0.1232   0.1866   0.942611 -0.059243  0.328595
  18.10474  1.79492   3.121e-12    -0.2539  -0.2087  -0.3768  -0.297610 -0.333078 -0.894700
  43.89788  4.35194   4.117e-14     0.4596  -0.1591  -0.1161   0.996464  0.078248 -0.030621
  32.98794  3.27076   2.636e-13     0.1666   0.4370   0.1769   0.915453  0.279883  0.289156
  12.18265  1.20788   9.046e-12     0.0101   0.2806   0.4137   0.246176 -0.071436  0.966589
  21.12490  2.09462   1.548e-12    -0.1404  -0.3755  -0.2989   0.815892 -0.137156 -0.561701
  33.00377  3.27190   1.880e-13     0.2221   0.3202   0.3133   0.565719  0.072910  0.821369
  33.06149  3.27790   2.152e-13    -0.4977  -0.0142  -0.0461  -0.993229 -0.099395  0.060143
  23.36853  2.31688   1.192e-12    -0.4764  -0.0758   0.1314  -0.914320 -0.385022 -0.125605
  16.59509  1.64549   3.182e-12     0.1167   0.3817  -0.3011   0.748845  0.506314 -0.427640
  23.96024  2.37557   2.120e-12    -0.4795   0.0521   0.1319  -0.992687 -0.054649  0.107640
  16.61082  1.64681   8.040e-12    -0.4195   0.0567  -0.2661   0.166684  0.521377 -0.836888
  13.99085  1.38719   6.055e-12     0.2592  -0.1840   0.3859   0.695496 -0.240032  0.677252
  43.73914  4.33698   6.816e-14     0.0120  -0.3022   0.3981   0.301525 -0.585399  0.752589
  43.73276  4.33553   2.261e-14    -0.4806   0.0067   0.1378  -0.987380 -0.149136 -0.053274
  24.21035  2.40030   9.580e-13     0.1233   0.4605  -0.1508  -0.190228  0.740503 -0.644569
  29.04893  2.88000   3.460e-13    -0.2542  -0.4235   0.0777  -0.671151 -0.545026 -0.502497
  33.89817  3.36084   1.285e-13     0.1979   0.1149  -0.4445   0.282095  0.919602 -0.273411
  40.89312  4.05450   1.361e-13    -0.2339  -0.3312   0.2926  -0.031820 -0.376678  0.925798
  20.56576  2.03906   4.014e-12    -0.3643   0.0057   0.3424  -0.338815  0.078491  0.937573
  10.45820  1.03694   8.035e-12     0.2708   0.0491  -0.4175  -0.169399  0.771701 -0.613010
  15.52463  1.53916   4.733e-12     0.4800   0.1106  -0.0857   0.770709 -0.006666 -0.637152
  18.32720  1.81700   2.305e-12    -0.1116  -0.2368  -0.4260  -0.121847 -0.952226 -0.280034
  38.78452  3.84505   5.386e-14     0.2380  -0.3806  -0.2202   0.071587 -0.822075 -0.564861
  17.45361  1.73062   3.301e-12    -0.0383  -0.1283  -0.4818  -0.770295 -0.461004 -0.440591
  45.30361  4.49173   2.329e-14    -0.3126  -0.3474  -0.1779  -0.974269  0.216481  0.062736
  40.08994  3.97458   5.021e-14    -0.0177  -0.3580  -0.3486  -0.561255 -0.267816 -0.783114
  35.38184  3.50819   1.527e-13     0.2102  -0.4076  -0.1991   0.703546 -0.698303  0.131894
  41.11868  4.07687   9.096e-14    -0.3495   0.1797  -0.3092  -0.919057 -0.389952  0.057193
   8.90953  0.88339   7.715e-14    -0.1982  -0.0729  -0.4532  -0.565777 -0.153061 -0.810228
  35.60269  3.52994   3.720e-13    -0.3935  -0.3026   0.0602  -0.957539 -0.177575  0.227125
  30.64758  3.03875   2.896e-13    -0.2234  -0.1817  -0.4088  -0.966673 -0.230296  0.111832
  27.68465  2.74504   4.816e-13     0.1478   0.4352   0.1969   0.262345  0.418020  0.869732
   9.86310  0.97798   4.028e-12    -0.1097  -0.4867  -0.0331  -0.980080 -0.012105 -0.198235
  19.28875  1.91257   2.194e-12     0.1233   0.4477   0.1854   0.181895  0.464153  0.866878
  22.69391  2.24964   6.155e-13     0.1411  -0.3891   0.2804  -0.139021 -0.706809  0.693610
  30.21103  2.99525   6.922e-13    -0.3598   0.2646  -0.2248  -0.210326  0.414951 -0.885200
  22.06746  2.18790   3.046e-12    -0.4674  -0.0776  -0.1596  -0.847460 -0.155346 -0.507620
  38.38017  3.80510   6.943e-14    -0.4468   0.1758   0.1395  -0.987654  0.094395  0.125015
  16.29145  1.61536   2.873e-12    -0.1005  -0.4367  -0.2218   0.965321 -0.258731 -0.034838
  25.13113  2.49168   1.025e-12    -0.3649   0.3383   0.0492  -0.788176  0.472689 -0.394137
  34.36402  3.40672   9.775e-14     0.4654   0.0108   0.1824   0.774850  0.596511  0.209242
   9.05324  0.89756   4.757e-12    -0.0817   0.0328  -0.4922  -0.553808  0.066247 -0.830005
  26.98741  2.67571   6.132e-13     0.4467   0.1388   0.1765   0.875228 -0.474034  0.096268
  44.77274  4.43932   4.819e-14     0.1559   0.4687  -0.0778   0.047130  0.877471 -0.477309
  25.48496  2.52664   6.046e-13     0.1467   0.3983   0.2643   0.132058  0.990291  0.043413
  24.20145  2.39968   9.220e-13     0.1167  -0.0191   0.4858   0.527186  0.620741  0.580306
  23.84207  2.36369   7.030e-13    -0.3155   0.1702  -0.3486  -0.985454 -0.154725 -0.070287
  39.53818  3.92042   9.956e-14    -0.0819  -0.4482  -0.2059  -0.325152 -0.779303 -0.535690
  12.16708  1.20634   1.219e-12     0.4109   0.1716  -0.2274   0.946975  0.256501 -0.193509
  36.28170  3.59724   2.279e-13    -0.4074   0.2643  -0.1189  -0.934866  0.287702 -0.207974
